	Sound_file	Length (s)	Transcription	nr_words	words per second	identifier	hotwords	inference
28	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/072_20140723.wav	23	that‘s the key thing, while you are talking about more controls and more sanctions, that’s not necessarily the most effective way of dealing with undeclared work, the most effective way is of course to strengthen workers rights so that they are in the condition to actually report employers that exploit them	51	2.21739130434783	20140723	andrea|service|us|ep|home|eu|afet|council|francoise|orlando|rapporteur|union|ec|jozsef|le|affairs|ppe|monika|hohlmeier|commission|jha|decision|dg|court|legal|parliament|consideration|schengen|european|brussels|antall|justice|chair	that is the key thing le eu are talking about more controls and more sanctions le us not necessarily the most effective way of dealing with undeclared work the most effective way of doing that is of us to strengthen workers rights so that they are in a condition to antall report employers that exploit them us
29	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/399_20140723.wav	22	as regards to this first plea the court then expressed itself for the first time on the exclusivity clause and found that this provision of the Lisbon treaty  may be interpreted in different ways and supported here the interpretation which corresponds to the internal division of power of EU institution linking it to the, directly to the legal basis issue as well	63	2.86363636363636	20140723	andrea|service|us|ep|home|eu|afet|council|francoise|orlando|rapporteur|union|ec|jozsef|le|affairs|ppe|monika|hohlmeier|commission|jha|decision|dg|court|legal|parliament|consideration|schengen|european|brussels|antall|justice|chair	mr le as ec this first le the court than expressed itself for the first time on the exclusivity clause and found that this provision of the lisbon treaty may be interpreted in different ways and supported eu le interpretation which le response to the internal division of power of eu institution linking to directly to the legal basis issue as le us
30	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/448_20140904.wav	28	about fundamental rights, does it bring about any concern about the the consistency of democracy and rule of law, is there any concern about those processes of increasing the demand of self government or even claims of independence or statehood, there are some regions which are undergoing that kind of … processing across Europe, when it comes to the consistency of the rule of law and the democratic principles	69	2.46428571428571	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	about fundamental rights de us il bring about any concern about the consistency of democracy and rule of law is de are any concern about those processes of increasing le demand of self government or even claims of independence ana statehood there are some regions which are undergoing that il il rico us process across europe when it comes to the consistency of the rule of law and the democratic principles us
31	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/449_20140904.wav	18	and, finally I would like to get to know about the point of prisons, about the prisons, because the economic crisis, because the austerity policy has brought about a lot of deterioration of prison conditions in a number of member states of the European Union	45	2.5	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	and finally i would le to get eu know about the point of prisons about the point of prisons because the economic crisis because the austerity policy has brought about a le de de teriorationofprission conditions ana number of member states of the european union
32	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/450_20140904.wav	29	I had the experience of chairing, just, I’m finishing, chairing a delegation to Italy, we saw Poggioreale in in in in in, near Napolis, near Naples, and and that was a really outrageous situation, any concern about the prison situation when it comes to it’s impact on torture, ill mistreatment on on on convicts in the prison system across Europe, thank you, thank you, misses IN 'T VELD	68	2.3448275862069	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	i had the experience of caring at us finishing caring a delegation to elly we saw pa du le real ni ni ni naples ni naples ana there was a elly a breagious situation any concern about the prison situation when it comes to its impact on torture il mistritment conflicts in the prison system across europe eu ms de de
33	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/451_20140904.wav	15	yes thank you chair, and I apologize in advance for not being able to stay until the end of this session, listening to these three presentation I get the impression that we are not talking about the same planet.	39	2.6	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	mr president il apologise in advance for not being able to stay until the end of this session listening to the three presentations i get the impression that we are not talking about the same planet eu eu
34	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/452_20140904.wav	21	if I listen to the description of the situation of fundamental rights by the two gentlemen, and then the answer of the commission saying you know everything is fine, everything is under control, I really wonder if we are talking about the same thing, and it is typical because, and I I’ve said this many times before, I find	59	2.80952380952381	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	if i listen to descriptions of the situation of fundamental rights by the two gentlemen and hedh the answer of the commission saying ni everything is find everything is under control i elly wonder if we are talking about the same thing ni is typical because ni have said this many times before i de eu
35	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/453_20140904.wav	19	the attitude of the European commission in standing up for fundamental rights extremely disappointing, and I am I am expressing myself very very carefully. If missus … rightfully says, that the charter of fundamental rights should be, and I quote, realité tangible pour les citoyens	45	2.36842105263158	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	the attitude of the european commission in standing up for fundamental rights extremely disappointing and i i am expressing myself very very carefully if ms labayi rightfully says that the charter of fundamental rights should be ni de de elly de pa de le pa le sea to a jan
36	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/454_20140904.wav	17	I don’t think that there is any citizen who feels that the European Commission has defended their fundamental rights over the past five years, I mean, listen to the examples given by the two gentlemen missus Lebaix.	37	2.17647058823529	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	i do not think there is any citizen who feels that the european commission has defended their fundamental rights over the last five years de listen to the examples ms libe le given by the two eu
37	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/455_20140904.wav	17	Have the people they are talking about been defended, protected by the commission? No they have not, because the commission has been extremely timid in intervening in the member states violating fundamental rights. One of the many examples was just	40	2.35294117647059	20140904	pirmininko|bueso|nagy|eu|sippel|terricabras|servicio|malin|rapporteurs|bocskor|ruiz|schlein|bildt|sogor|ms|potpredsjednik|gil|bhan|carillon|vicky|europe|kancelar|antall|deka|stevens|members|valiokunnan|emil|home|juristischer|pogliese|sophia|guzman|raffaelli|spinelli|corrao|varapuheenjohtaja|vilimsky|kazimierz|andrea|philippe|eva|libe|rapporteur|cod|engel|fajon|angelika|tullberg|bonnefoy|staudigl|aguilar|boni|agency|bjork|becker|security|outras|davoli|post|tanja|francoise|de|pa|kyenge|erbeznik|zejdova|csaky|draghici|poliittisten|jurek|elissavet|ppe|helveg|kabinett|kati|przewodniczacego|veld|commission|miriam|valind|odbora|heinz|maeijer|jacob|mediterranean|frank|corazza|branislav|fotitkari|karlsson|niedermuller|paevakorra|ska|lehmann|stephanie|ulrike|valdemar|presidents|neville|ernst|nielsen|union|csaba|christine|rico|bodil|chinnici|monika|timothy|teises|kostas|murphy|pal|rachida|avustaja|brussels|janice|conference|morten|presente|udo|fernando|kancelaria|maite|executive|hugues|jan|otras|des|lunacek|piri|salvatore|radev|ujazdowski|kase|sv|gal|fundamental|marina|abolins|ni|voss|ballegooij|oren|easo|cahen|cornelia|helga|kaufmann|ngl|matera|peter|coordinators|peer|puheenjohtajan|joly|tomasevski|verreycken|rights|domenico|altri|guillaume|altre|panizza|switzerland|ceballos|nle|hyusmenova|tocka|bensouag|ruete|benova|zdechovsky|parliament|internal|secretaire|segreteria|albrecht|justice|ana|nathalie|druge|council|uk|sekretariat|chico|frutos|revault|authorities|anna|tomas|lauristin|ruza|european|dalli|roberta|petr|kinga|keller|miltiadis|ostatni|jeroen|marju|judith|dyrekcja|dati|regions|affairs|rueda|albiol|dg|sisatto|elly|lenaers|luigi|huybreghts|dirrig|birgit|jozsef|kashetu|citas|pospisilova|sylvie|kepviselocsoportok|politicnih|soreca|efdd|wydzial|audit|kirkhope|kristina|oel|az|tedesko|gomes|pnr|flasikova|kudrycka|berglund|muut|frontex|van|metsola|auf|comissao|epp|canada|membru|fosdal|tsaklanganos|us|barrio|bayet|vozemberg|voulgaris|sargentini|gruppernas|caterina|wikstrom|soraya|groups|ecr|le|vergiat|secretariat|josef|sg|mlinar|barbara|milt|chair|michal|jussi|vollbracht|pagazaurtundua|garcia|iliana|marek|cecilia|oikeudellinen|schmidt|gomez|damian|voigt|atkinson|louis|winberg|iotova|estrela|weidenholzer|harald|nenickova|kyrkos|ignazio|generalsekretaerens|malmstrom|du|petersen|einladung|gandolfo|activities|boillat|chrysogonos|komiteto|mera|jong|hohlmeier|bail|juan|axel|formandens|hardy|ferrara|kutsel|michel|filiz|hedh|rikke|punkt|komitejas|griesbeck|jezek|sanguineti|consuegra|garzon|philipp|voorzitter|skripek|maria|tomasic|committee|hansson|lopez|laura|il	the people that they are talking about being defended protected by the commission now they have not because the commission has been extremely timid in intervening in the member states violating fundamental rights one of the many examples was us
